country,zip,primary_city,state_name,state,a,b,c,d,latitude,longitude,e
AR,"3636","POZO CERCADO","SALTA","SA","","","","","-23.4933","-61.9267","3"
AR,"4123","LAS SALADAS","SALTA","SA","","","","","-25.7833","-64.5","4"
AR,"4126","EL BRETE","SALTA","SA","","","","","-26.0667","-65.3667","4"
AR,"4126","LA MARAVILLA","SALTA","SA","","","","","-26.0833","-65.263","3"
AR,"4126","MIRAFLORES","SALTA","SA","","","","","-26.0833","-65.263","3"
AR,"4126","BARADERO","SALTA","SA","","","","","-26.0833","-65.263","3"
AR,"4126","OVEJERO","SALTA","SA","","","","","-26.0833","-65.263","3"
AR,"4126","LA ASUNCION","SALTA","SA","","","","","-26.0833","-65.263","3"
AR,"4126","EL CUIBAL","SALTA","SA","","","","","-26.0833","-65.263","3"
AR,"4126","ALEM","SALTA","SA","","","","","-26.0833","-65.263","3"
AR,"4126","RUIZ DE LOS LLANOS","SALTA","SA","","","","","-26.1167","-65.2833","4"
AR,"4126","TALA","SALTA","SA","","","","","-26.1167","-65.2833","4"
AR,"4126","LOS MOGOTES","SALTA","SA","","","","","-26.0333","-65.2","4"
AR,"4126","EL JARDIN","SALTA","SA","","","","","-26.0833","-65.3833","4"
AR,"4126","CANDELARIA","SALTA","SA","","","","","-26.1","-65.1","4"
AR,"4126","BRETE","SALTA","SA","","","","","-26.0667","-65.3667","4"
AR,"4126","CEIBAL","SALTA","SA","","","","","-26.1","-65.0167","4"
AR,"4126","SAN PEDRO DE ARANDA","SALTA","SA","","","","","-26.0833","-65.263","3"
AR,"4126","EL SUNCHAL","SALTA","SA","","","","","-26.0833","-65.263","3"
AR,"4126","SALAZAR","SALTA","SA","","","","","-26.0833","-65.263","3"
AR,"4141","MACHO RASTROJO","SALTA","SA","","","","","-26.4367","-65.97","3"
AR,"4141","QUISCA GRANDE","SALTA","SA","","","","","-26.4367","-65.97","3"
AR,"4141","LA CIENEGUITA","SALTA","SA","","","","","-26.4367","-65.97","3"
AR,"4141","TOLOMBON","SALTA","SA","","","","","-26.2","-65.9167","4"
AR,"4190","POTRERILLO","SALTA","SA","","","","","-25.8","-65.0333","3"
AR,"4190","LOS POCITOS","SALTA","SA","","","","","-25.8","-65.0333","3"
AR,"4190","OJO DE AGUA","SALTA","SA","","","","","-25.8","-65.0333","3"
AR,"4190","VIADUCTO EL MUÑAL","SALTA","SA","","","","","-25.8","-65.0333","3"
AR,"4190","SANTA TERESA","SALTA","SA","","","","","-25.8","-65.0333","3"
AR,"4190","SAN ESTEBAN","SALTA","SA","","","","","-25.8","-65.0333","3"
AR,"4190","ROSARIO","SALTA","SA","","","","","-25.8","-65.0333","3"
AR,"4190","LAS PIEDRITAS","SALTA","SA","","","","","-25.8","-65.0333","3"
AR,"4190","LA MATILDE","SALTA","SA","","","","","-25.8","-65.0333","3"
AR,"4190","EL PORTEZUELO","SALTA","SA","","","","","-25.8","-65.0333","3"
AR,"4190","COSME","SALTA","SA","","","","","-25.8","-65.0333","3"
AR,"4190","CONDOR","SALTA","SA","","","","","-25.8","-65.0333","3"
AR,"4190","CERRO NEGRO","SALTA","SA","","","","","-25.8","-65.0333","3"
AR,"4190","PALOMAR","SALTA","SA","","","","","-25.8","-65.0333","3"
AR,"4190","OVANDO","SALTA","SA","","","","","-25.8","-65.1","4"
AR,"4190","ROSARIO DE LA FRONTERA","SALTA","SA","","","","","-25.8","-64.9667","4"
AR,"4190","BAJADA","SALTA","SA","","","","","-25.8","-65.0333","3"
AR,"4190","LA BANDA","SALTA","SA","","","","","-25.8","-65.0333","3"
AR,"4190","BARBAYASCO","SALTA","SA","","","","","-25.8","-65.0333","3"
AR,"4190","BAÑOS TERMALES ROSARIO DE LA FRONTERA","SALTA","SA","","","","","-25.8","-65.0333","3"
AR,"4190","DURAZNITO","SALTA","SA","","","","","-25.8","-65.0333","3"
AR,"4190","VILLA AURELIA","SALTA","SA","","","","","-25.8","-65.0333","3"
AR,"4190","AGUAS CALIENTES","SALTA","SA","","","","","-25.8","-65.0333","3"
AR,"4191","VAQUERIA","SALTA","SA","","","","","-25.9689","-64.6583","1"
AR,"4191","SAN PEDRO DE LOS CORRALES","SALTA","SA","","","","","-25.9689","-64.6583","1"
AR,"4191","EL NARANJO","SALTA","SA","","","","","-25.9689","-64.6583","1"
AR,"4193","BALBOA","SALTA","SA","","","","","-25.8667","-64.8","4"
AR,"4193","EL POTRERO","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","EL CONDOR","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","CAÑADON DE LAS JUNTAS","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","COPO QUILE","SALTA","SA","","","","","-26.0167","-64.6667","4"
AR,"4193","COLGADAS","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","CONDOR","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","VIZCACHERAL","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","TALA YACO","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","SURI MICUNA","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","POZO BLANCO","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","LOS ROSALES","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","LAS TUNILLAS","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","LA PAJITA","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","LA FIRMEZA","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","LA CRUZ","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","LA CIENAGA","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","EL CEIBAL","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","EL BORDO","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","CHAÑAR AGUADA","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","CABEZA DE ANTA","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","BUENA VISTA","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","BELLA VISTA","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","SANTA CATALINA","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","PUENTE DE PLATA","SALTA","SA","","","","","-25.95","-64.7167","4"
AR,"4193","LOS BAÑOS","SALTA","SA","","","","","-25.8333","-64.9","4"
AR,"4193","ANTILLA","SALTA","SA","","","","","-26.1167","-64.6","4"
AR,"4193","APEADERO COCHABAMBA","SALTA","SA","","","","","-26.05","-64.6333","4"
AR,"4193","TUNAL","SALTA","SA","","","","","-25.4167","-65.5833","4"
AR,"4193","MORENILLO","SALTA","SA","","","","","-26.2","-64.85","4"
AR,"4193","ALMIRANTE BROWN","SALTA","SA","","","","","-25.9","-64.7667","4"
AR,"4193","CERRO COLORADO","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","VILLA CORTA","SALTA","SA","","","","","-25.8667","-64.5833","4"
AR,"4193","SAN JUAN","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","RECREO","SALTA","SA","","","","","-25.8167","-64.6333","4"
AR,"4193","LAS CATITAS","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","SAN LORENZO","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","SAN LUIS","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","SAN PEDRO","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","SAN ROQUE","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","CERRO NEGRO","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","LAS MERCEDES","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","RIO URUEÑA","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4193","BAJADA BLANCA","SALTA","SA","","","","","-25.9121","-64.7939","3"
AR,"4198","FEDERACION","SALTA","SA","","","","","-25.7833","-65.0417","3"
AR,"4198","EL QUEMADO","SALTA","SA","","","","","-25.7833","-65.0417","3"
AR,"4198","BAJADA GRANDE","SALTA","SA","","","","","-25.7833","-65.0417","3"
AR,"4198","EL CORRAL VIEJO","SALTA","SA","","","","","-25.7833","-65.0417","3"
AR,"4198","POZO VERDE","SALTA","SA","","","","","-25.7833","-65.0417","3"
AR,"4198","DIAMANTE","SALTA","SA","","","","","-25.7833","-65.0417","3"
AR,"4198","CAMARA","SALTA","SA","","","","","-25.7833","-65.0417","3"
AR,"4198","EL OJITO","SALTA","SA","","","","","-25.7833","-65.0417","3"
AR,"4198","LOS ZANJONES","SALTA","SA","","","","","-25.7833","-65.0417","3"
AR,"4198","SANTA ROSA","SALTA","SA","","","","","-25.7833","-65.0417","3"
AR,"4198","SAN LORENZO","SALTA","SA","","","","","-25.7833","-65.0417","3"
AR,"4198","PASO VERDE","SALTA","SA","","","","","-25.7833","-65.0417","3"
AR,"4198","OVEJERIA","SALTA","SA","","","","","-25.7833","-65.0417","3"
AR,"4198","EL TANDIL","SALTA","SA","","","","","-25.7833","-65.0417","3"
AR,"4198","TAMAS CORTADAS","SALTA","SA","","","","","-25.7833","-65.0417","3"
AR,"4198","LA HOYADA","SALTA","SA","","","","","-25.85","-65.1833","4"
AR,"4198","HORCONES","SALTA","SA","","","","","-25.7167","-64.9","4"
AR,"4198","LAS VENTANAS","SALTA","SA","","","","","-25.7833","-65.0417","3"
AR,"4198","BAJADA DE GAVI","SALTA","SA","","","","","-25.7833","-65.0417","3"
AR,"4198","EL PUESTITO","SALTA","SA","","","","","-25.7833","-65.0417","3"
AR,"4198","LA PALATA","SALTA","SA","","","","","-25.7833","-65.0417","3"
AR,"4198","LOS CHURQUIS","SALTA","SA","","","","","-25.7833","-65.0417","3"
AR,"4198","ARENAL","SALTA","SA","","","","","-25.7833","-65.0417","3"
AR,"4198","LA PLATA","SALTA","SA","","","","","-25.7833","-65.0417","3"
AR,"4198","LAS MOJARRAS","SALTA","SA","","","","","-25.7833","-65.0417","3"
AR,"4198","SAN FELIPE","SALTA","SA","","","","","-25.7833","-65.0417","3"
AR,"4400","BARRIO MITRE","SALTA","SA","","","","","-24.8056","-65.3417","3"
AR,"4400","BARRIO CASTAÑARES","SALTA","SA","","","","","-24.8056","-65.3417","3"
AR,"4400","BARRIO FINCA INDEPENDENCIA","SALTA","SA","","","","","-24.8056","-65.3417","3"
AR,"4400","BARRIO SAN CAYETANO","SALTA","SA","","","","","-24.8056","-65.3417","3"
AR,"4400","BARRIO 20 DE JUNIO","SALTA","SA","","","","","-24.8056","-65.3417","3"
AR,"4400","BARRIO SAN REMO","SALTA","SA","","","","","-24.8056","-65.3417","3"
AR,"4400","HIGUERILLAS","SALTA","SA","","","","","-24.8","-65.2833","4"
AR,"4400","BARRIO VILLA SAN ANTONIO","SALTA","SA","","","","","-24.8056","-65.3417","3"
AR,"4400","LA ISLA","SALTA","SA","","","","","-24.8833","-65.3833","4"
AR,"4400","LA LAGUNILLA","SALTA","SA","","","","","-24.7333","-65.2833","4"
AR,"4400","CHACHAPOYAS","SALTA","SA","","","","","-24.75","-65.3833","4"
AR,"4400","BARRIO EL CARMEN","SALTA","SA","","","","","-24.8056","-65.3417","3"
AR,"4400","BARRIO TRES CERRITOS","SALTA","SA","","","","","-24.8056","-65.3417","3"
AR,"4400","BARRIO PARQUE TRES CERRITOS","SALTA","SA","","","","","-24.8056","-65.3417","3"
AR,"4400","LOS NOQUES","SALTA","SA","","","","","-24.8056","-65.3417","3"
AR,"4400","LA TROJA","SALTA","SA","","","","","-24.8056","-65.3417","3"
AR,"4400","KILOMETRO 1129","SALTA","SA","","","","","-24.8056","-65.3417","3"
AR,"4400","ESTELA","SALTA","SA","","","","","-24.8056","-65.3417","3"
AR,"4400","CHAMICAL","SALTA","SA","","","","","-24.8056","-65.3417","3"
AR,"4400","BARRIO OBRERO","SALTA","SA","","","","","-24.8056","-65.3417","3"
AR,"4400","BARRIO LIBERTADOR","SALTA","SA","","","","","-24.8056","-65.3417","3"
AR,"4400","CAMPO CASEROS","SALTA","SA","","","","","-24.8056","-65.3417","3"
AR,"4400","SALTA","SALTA","SA","","","","","-24.7833","-65.4167","4"
AR,"4400","LA QUESERA","SALTA","SA","","","","","-24.8833","-65.3","4"
AR,"4400","BARRIO LAS ROSAS","SALTA","SA","","","","","-24.8056","-65.3417","3"
AR,"4400","BARRIO LA LOMA","SALTA","SA","","","","","-24.8056","-65.3417","3"
AR,"4400","BELGRANO","SALTA","SA","","","","","-24.8056","-65.3417","3"
AR,"4401","CALDERILLA","SALTA","SA","","","","","-24.65","-65.3667","4"
AR,"4401","KILOMETRO 1125","SALTA","SA","","","","","-24.6806","-65.4194","3"
AR,"4401","YACONES","SALTA","SA","","","","","-24.6806","-65.4194","3"
AR,"4401","VILLA SAN LORENZO","SALTA","SA","","","","","-24.6806","-65.4194","3"
AR,"4401","VELARDES","SALTA","SA","","","","","-24.6806","-65.4194","3"
AR,"4401","POTRERO DE CASTILLO","SALTA","SA","","","","","-24.6806","-65.4194","3"
AR,"4401","PEÑALVA","SALTA","SA","","","","","-24.6806","-65.4194","3"
AR,"4401","MONTE","SALTA","SA","","","","","-24.6806","-65.4194","3"
AR,"4401","MAYO TORITO","SALTA","SA","","","","","-24.6806","-65.4194","3"
AR,"4401","LOS SAUCES","SALTA","SA","","","","","-24.6806","-65.4194","3"
AR,"4401","LOS MERCADOS","SALTA","SA","","","","","-24.6806","-65.4194","3"
AR,"4401","LESSER","SALTA","SA","","","","","-24.6806","-65.4194","3"
AR,"4401","LA UNION","SALTA","SA","","","","","-24.6806","-65.4194","3"
AR,"4401","CASTELLANOS","SALTA","SA","","","","","-24.6806","-65.4194","3"
AR,"4401","ANTONIO ALICE","SALTA","SA","","","","","-24.6806","-65.4194","3"
AR,"4401","LAS COSTAS","SALTA","SA","","","","","-24.75","-65.4667","4"
AR,"4401","GENERAL ALVARADO","SALTA","SA","","","","","-24.85","-65.4667","4"
AR,"4401","VAQUEROS","SALTA","SA","","","","","-24.7167","-65.4167","4"
AR,"4401","SANTA RUFINA","SALTA","SA","","","","","-24.5167","-65.4167","4"
AR,"4401","SAN ALEJO","SALTA","SA","","","","","-24.6806","-65.4194","3"
AR,"4401","PAREDES","SALTA","SA","","","","","-24.6806","-65.4194","3"
AR,"4401","CALDERA","SALTA","SA","","","","","-24.6","-65.3833","4"
AR,"4401","CURUZU","SALTA","SA","","","","","-24.6806","-65.4194","3"
AR,"4401","LOS ALAMOS","SALTA","SA","","","","","-24.6806","-65.4194","3"
AR,"4401","ATOCHA","SALTA","SA","","","","","-24.6806","-65.4194","3"
AR,"4403","ZANJON","SALTA","SA","","","","","-25.5","-65.2917","3"
AR,"4403","LA CANDELARIA","SALTA","SA","","","","","-26.1","-65.1","4"
AR,"4403","VILLA LOS TARCOS","SALTA","SA","","","","","-25.5","-65.2917","3"
AR,"4403","SANTA ELENA","SALTA","SA","","","","","-25.5","-65.2917","3"
AR,"4403","RIO ANCHO","SALTA","SA","","","","","-25.5","-65.2917","3"
AR,"4403","PIEDEMONTE","SALTA","SA","","","","","-25.5","-65.2917","3"
AR,"4403","OLMOS","SALTA","SA","","","","","-25.5","-65.2917","3"
AR,"4403","LA FAMA","SALTA","SA","","","","","-25.5","-65.2917","3"
AR,"4403","LA FALDA","SALTA","SA","","","","","-25.5","-65.2917","3"
AR,"4403","RODEOS","SALTA","SA","","","","","-25.5","-65.2917","3"
AR,"4403","SAN MIGUEL","SALTA","SA","","","","","-25.5","-65.2917","3"
AR,"4403","CERRILLOS","SALTA","SA","","","","","-24.9","-65.4833","4"
AR,"4403","COLON","SALTA","SA","","","","","-25.5","-65.2917","3"
AR,"4403","CEBADOS","SALTA","SA","","","","","-25.5","-65.2917","3"
AR,"4403","ISLA DE LA CANDELARIA","SALTA","SA","","","","","-25.5","-65.2917","3"
AR,"4403","EL COLEGIO","SALTA","SA","","","","","-25.5","-65.2917","3"
AR,"4403","SAN CLEMENTE","SALTA","SA","","","","","-25.5","-65.2917","3"
AR,"4403","KILOMETRO 1156","SALTA","SA","","","","","-25.5","-65.2917","3"
AR,"4405","EL DORADO","SALTA","SA","","","","","-25.0833","-65.4042","3"
AR,"4405","EL PORVENIR","SALTA","SA","","","","","-25.3833","-64.6667","4"
AR,"4405","ROSARIO DE LERMA","SALTA","SA","","","","","-24.9833","-65.5833","4"
AR,"4405","LAS ROSAS","SALTA","SA","","","","","-25.0833","-65.4042","3"
AR,"4405","EL TIMBO","SALTA","SA","","","","","-25.0833","-65.4042","3"
AR,"4405","EL MOLLAR","SALTA","SA","","","","","-25.0333","-65.5667","4"
AR,"4405","EL MANZANO","SALTA","SA","","","","","-24.9333","-65.8","4"
AR,"4405","EL PUCARA","SALTA","SA","","","","","-25.0833","-65.4042","3"
AR,"4405","BALLENAL","SALTA","SA","","","","","-25.0833","-65.4042","3"
AR,"4405","CAMARA","SALTA","SA","","","","","-25.0833","-65.4042","3"
AR,"4407","CAMPO QUIJANO","SALTA","SA","","","","","-24.9167","-65.65","4"
AR,"4407","SILLETA","SALTA","SA","","","","","-24.8667","-65.5833","4"
AR,"4407","LA SILLETA","SALTA","SA","","","","","-24.8667","-65.5833","4"
AR,"4407","EL ENCON","SALTA","SA","","","","","-24.85","-65.55","4"
AR,"4407","LAS ARCAS","SALTA","SA","","","","","-24.875","-65.5917","3"
AR,"4407","EL TUNAL","SALTA","SA","","","","","-24.875","-65.5917","3"
AR,"4407","POTRERO DE URIBURU","SALTA","SA","","","","","-24.875","-65.5917","3"
AR,"4407","VIRREY TOLEDO","SALTA","SA","","","","","-24.875","-65.5917","3"
AR,"4407","POTRERO DE LINARES","SALTA","SA","","","","","-24.875","-65.5917","3"
AR,"4407","KILOMETRO 1172","SALTA","SA","","","","","-24.875","-65.5917","3"
AR,"4409","MINA CAROLINA","SALTA","SA","","","","","-24.5485","-65.8803","3"
AR,"4409","TRES CRUCES","SALTA","SA","","","","","-24.5485","-65.8803","3"
AR,"4409","INGENIERO MAURY","SALTA","SA","","","","","-24.6667","-65.75","4"
AR,"4409","QUEBRADA MUÑANO","SALTA","SA","","","","","-24.5485","-65.8803","3"
AR,"4409","ENCRUCIJADA DE TASTIL","SALTA","SA","","","","","-24.5485","-65.8803","3"
AR,"4409","CERRO BAYO","SALTA","SA","","","","","-24.5485","-65.8803","3"
AR,"4409","TORO","SALTA","SA","","","","","-24.5485","-65.8803","3"
AR,"4409","TACUARA","SALTA","SA","","","","","-24.5485","-65.8803","3"
AR,"4409","SAN BERNARDO DE LAS ZORRAS","SALTA","SA","","","","","-24.5485","-65.8803","3"
AR,"4409","LAS ZORRAS","SALTA","SA","","","","","-24.5485","-65.8803","3"
AR,"4409","HUAICONDO","SALTA","SA","","","","","-24.5485","-65.8803","3"
AR,"4409","GOBERNADOR SARAVIA","SALTA","SA","","","","","-24.5485","-65.8803","3"
AR,"4409","EL TORO","SALTA","SA","","","","","-24.5485","-65.8803","3"
AR,"4409","EL ALFREDITO","SALTA","SA","","","","","-24.5485","-65.8803","3"
AR,"4409","DAMIAN M. TORINO","SALTA","SA","","","","","-24.5485","-65.8803","3"
AR,"4409","CHORRILLITOS","SALTA","SA","","","","","-24.5485","-65.8803","3"
AR,"4409","MESETA","SALTA","SA","","","","","-24.5485","-65.8803","3"
AR,"4409","DIEGO DE ALMAGRO","SALTA","SA","","","","","-24.5485","-65.8803","3"
AR,"4409","INCAHUASI","SALTA","SA","","","","","-24.5485","-65.8803","3"
AR,"4409","EL GOLGOTA","SALTA","SA","","","","","-24.5485","-65.8803","3"
AR,"4409","PUERTA TASTIL","SALTA","SA","","","","","-24.5","-65.8667","4"
AR,"4409","GOBERNADOR MANUEL SOLA","SALTA","SA","","","","","-24.5667","-65.8333","4"
AR,"4409","SANTA ROSA DE TASTIL","SALTA","SA","","","","","-24.4333","-65.95","4"
AR,"4409","PUERTA DE TASTIL","SALTA","SA","","","","","-24.5","-65.8667","4"
AR,"4409","LAS CUEVAS","SALTA","SA","","","","","-24.3333","-66.05","4"
AR,"4409","LAS CAPILLAS","SALTA","SA","","","","","-24.6167","-66.0333","4"
AR,"4409","ENCRUCIJADA","SALTA","SA","","","","","-24.5485","-65.8803","3"
AR,"4409","CACHIÑAL","SALTA","SA","","","","","-24.25","-66.0667","4"
AR,"4409","EL ALISAL","SALTA","SA","","","","","-24.85","-65.6833","4"
AR,"4409","VILLA SOLA","SALTA","SA","","","","","-24.5485","-65.8803","3"
AR,"4409","INCAMAYO","SALTA","SA","","","","","-24.5485","-65.8803","3"
AR,"4409","LAS ZORRAS DE SAN BERNARDO","SALTA","SA","","","","","-24.5485","-65.8803","3"
AR,"4409","LAS CEBADAS","SALTA","SA","","","","","-24.5667","-65.8333","4"
AR,"4409","CHORRILLOS","SALTA","SA","","","","","-24.75","-65.75","4"
AR,"4411","MUÑANO","SALTA","SA","","","","","-24.1367","-66.51","3"
AR,"4411","SANTA ROSA DE LOS PASTOS GRANDES","SALTA","SA","","","","","-24.45","-66.7","4"
AR,"4411","ACAZOQUE","SALTA","SA","","","","","-24.1367","-66.51","3"
AR,"4411","ABRA DEL GALLO","SALTA","SA","","","","","-24.1367","-66.51","3"
AR,"4411","SAN ANTONIO DE LOS COBRES","SALTA","SA","","","","","-24.1833","-66.35","4"
AR,"4411","UNCURU","SALTA","SA","","","","","-24.1367","-66.51","3"
AR,"4411","PIZCUNO","SALTA","SA","","","","","-24.1367","-66.51","3"
AR,"4411","PIRCAS","SALTA","SA","","","","","-24.1367","-66.51","3"
AR,"4411","MORRO COLORADO","SALTA","SA","","","","","-24.1367","-66.51","3"
AR,"4411","LOS PATOS","SALTA","SA","","","","","-24.1367","-66.51","3"
AR,"4411","JUNCAL","SALTA","SA","","","","","-24.1367","-66.51","3"
AR,"4411","CORTADERAS","SALTA","SA","","","","","-24.1367","-66.51","3"
AR,"4411","NACIMIENTOS","SALTA","SA","","","","","-24.1367","-66.51","3"
AR,"4411","PASTOS GRANDES","SALTA","SA","","","","","-24.45","-66.7","4"
AR,"4411","COBRES","SALTA","SA","","","","","-23.6833","-66.2333","4"
AR,"4413","UNQUILLAL","SALTA","SA","","","","","-24.4667","-67.4292","3"
AR,"4413","CHUCULAQUI","SALTA","SA","","","","","-24.4667","-67.4292","3"
AR,"4413","KILOMETRO 1424","SALTA","SA","","","","","-24.4667","-67.4292","3"
AR,"4413","KILOMETRO 1373","SALTA","SA","","","","","-24.4667","-67.4292","3"
AR,"4413","KILOMETRO 1369","SALTA","SA","","","","","-24.4667","-67.4292","3"
AR,"4413","LA CASUALIDAD","SALTA","SA","","","","","-25.0667","-68.2333","4"
AR,"4413","CAIPE","SALTA","SA","","","","","-24.4667","-67.4292","3"
AR,"4413","QUEBRADA DEL AGUA","SALTA","SA","","","","","-24.4667","-67.4292","3"
AR,"4413","LAGUNA SECA","SALTA","SA","","","","","-24.4667","-67.4292","3"
AR,"4413","TOLAR GRANDE","SALTA","SA","","","","","-24.6","-67.45","4"
AR,"4413","SOCOMPA","SALTA","SA","","","","","-24.4667","-67.4292","3"
AR,"4413","VEGA DE ARIZARO","SALTA","SA","","","","","-24.4667","-67.4292","3"
AR,"4413","OLACAPATO","SALTA","SA","","","","","-24.4667","-67.4292","3"
AR,"4413","SALAR DE POCITOS","SALTA","SA","","","","","-24.3333","-67.0167","4"
AR,"4415","EL CANDADO","SALTA","SA","","","","","-24.9881","-66.0048","3"
AR,"4415","EL RODEO","SALTA","SA","","","","","-24.9881","-66.0048","3"
AR,"4415","LAS ZANJAS","SALTA","SA","","","","","-25.1","-65.7667","4"
AR,"4415","PUEBLO VIEJO","SALTA","SA","","","","","-24.9881","-66.0048","3"
AR,"4415","BARRIO NEGRO","SALTA","SA","","","","","-24.9881","-66.0048","3"
AR,"4415","LA POMA","SALTA","SA","","","","","-24.7167","-66.2167","4"
AR,"4415","POTRERO","SALTA","SA","","","","","-24.9881","-66.0048","3"
AR,"4415","MINA SAN ESTEBAN","SALTA","SA","","","","","-24.9881","-66.0048","3"
AR,"4415","MINAS VICTORIA","SALTA","SA","","","","","-24.9881","-66.0048","3"
AR,"4415","PALERMO OESTE","SALTA","SA","","","","","-24.9333","-66.1833","4"
AR,"4415","MINA SAN GUILLERMO","SALTA","SA","","","","","-24.9881","-66.0048","3"
AR,"4415","VILLITAS","SALTA","SA","","","","","-24.9881","-66.0048","3"
AR,"4415","YACERA","SALTA","SA","","","","","-24.9881","-66.0048","3"
AR,"4415","SALADILLO","SALTA","SA","","","","","-24.9881","-66.0048","3"
AR,"4415","MAL PASO","SALTA","SA","","","","","-24.9881","-66.0048","3"
AR,"4415","EL MARAY","SALTA","SA","","","","","-24.9881","-66.0048","3"
AR,"4415","TRIGAL","SALTA","SA","","","","","-24.9881","-66.0048","3"
AR,"4415","AGUA NEGRA","SALTA","SA","","","","","-24.9881","-66.0048","3"
AR,"4415","SAN MARTIN LA CUESTA","SALTA","SA","","","","","-24.9881","-66.0048","3"
AR,"4415","PUNTA DE AGUA","SALTA","SA","","","","","-24.9","-66.05","4"
AR,"4415","PAYOGASTA","SALTA","SA","","","","","-25.0333","-66.1","4"
AR,"4415","MINAS SAN WALTERIO","SALTA","SA","","","","","-24.9881","-66.0048","3"
AR,"4415","QUEBRADA DE ESCOIPE","SALTA","SA","","","","","-25.1667","-65.7667","4"
AR,"4415","LOMA DEL BURRO","SALTA","SA","","","","","-24.9881","-66.0048","3"
AR,"4415","TONCO","SALTA","SA","","","","","-25.0667","-65.95","4"
AR,"4415","BARRIO VILLA SAN JOSE","SALTA","SA","","","","","-24.9881","-66.0048","3"
AR,"4415","LA ESPERANZA","SALTA","SA","","","","","-24.9881","-66.0048","3"
AR,"4415","EL POTRERO","SALTA","SA","","","","","-24.9881","-66.0048","3"
AR,"4417","PUERTA DE LA PAYA","SALTA","SA","","","","","-25.0917","-66.2083","3"
AR,"4417","CUESTA DEL OBISPO","SALTA","SA","","","","","-25.0917","-66.2083","3"
AR,"4417","PUEBLO VIEJO","SALTA","SA","","","","","-25.0917","-66.2083","3"
AR,"4417","RIO BLANCO","SALTA","SA","","","","","-25.0917","-66.2083","3"
AR,"4417","CACHI ADENTRO","SALTA","SA","","","","","-25.0833","-66.2333","4"
AR,"4417","PUIL","SALTA","SA","","","","","-25.0917","-66.2083","3"
AR,"4417","RIO TORO","SALTA","SA","","","","","-25.0917","-66.2083","3"
AR,"4417","CACHI","SALTA","SA","","","","","-25.1","-66.1833","4"
AR,"4419","VOLCAN AZUFRE","SALTA","SA","","","","","-25.3148","-66.2778","3"
AR,"4419","EL CHURCAL","SALTA","SA","","","","","-25.3667","-66.2333","4"
AR,"4419","SAN JOSE DE COLTE","SALTA","SA","","","","","-25.3148","-66.2778","3"
AR,"4419","DIAMANTE","SALTA","SA","","","","","-25.3148","-66.2778","3"
AR,"4419","ANGOSTURA","SALTA","SA","","","","","-25.4833","-66.2333","4"
AR,"4419","EL BREALITO","SALTA","SA","","","","","-25.3148","-66.2778","3"
AR,"4419","ESQUINA","SALTA","SA","","","","","-25.3148","-66.2778","3"
AR,"4419","HUMANAS","SALTA","SA","","","","","-25.3148","-66.2778","3"
AR,"4419","HOMBRE MUERTO","SALTA","SA","","","","","-25.3148","-66.2778","3"
AR,"4419","CERRO BRAVO","SALTA","SA","","","","","-25.3148","-66.2778","3"
AR,"4419","PEÑAS BLANCAS","SALTA","SA","","","","","-25.3148","-66.2778","3"
AR,"4419","TACUIL","SALTA","SA","","","","","-25.3148","-66.2778","3"
AR,"4419","SECLANTA ADENTRO","SALTA","SA","","","","","-25.3148","-66.2778","3"
